1. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2973.html           score=1.0088185
64. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2725.html           score=0.21155554
65. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2830.html           score=0.21155554
66. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2863.html           score=0.21155554
67. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-3061.html           score=0.21155554
68. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2740.html           score=0.20907786
69. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1008.html           score=0.20697652
70. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1380.html           score=0.20697652
71. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2727.html           score=0.20697652
72. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1747.html           score=0.20485362
73. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1846.html           score=0.20485362
74. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2175.html           score=0.20485362
75. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2195.html           score=0.20485362
76. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1873.html           score=0.19945648
77. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1924.html           score=0.19710524
78. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2146.html           score=0.19710524
79. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2273.html           score=0.19710524
80. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2283.html           score=0.19710524
81. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2903.html           score=0.19710524
82. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-3006.html           score=0.19710524
83. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1392.html           score=0.18321247
84. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2490.html           score=0.18321247
85. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2679.html           score=0.18321247
86. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1200.html           score=0.17740844
87. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1341.html           score=0.17740844
88. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1471.html           score=0.17740844
89. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1536.html           score=0.17740844
90. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1554.html           score=0.17740844
91. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1603.html           score=0.17740844
92. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-1960.html           score=0.17740844
93. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2514.html           score=0.17740844
94. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-3175.html           score=0.17740844
95. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2025.html           score=0.1762963
96. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2222.html           score=0.1762963
97. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2236.html           score=0.1762963
98. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2362.html           score=0.1762963
99. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2426.html           score=0.1762963
100. /Users/manusaxena/Documents/InformationRetreival/cacm/CACM-2520.html           score=0.1762963
